author,word,character,digit,colon,semicolon,qmark,period,comma,exclamation,@,#
8795,11,60,0,0,0,0,0,1,0,0,0
8796,2,16,0,0,0,0,0,0,0,0,0
8245,7,36,0,0,0,0,0,1,0,0,0
3878,7,43,0,0,0,0,0,1,0,0,0
3879,12,75,1,0,0,0,0,1,0,0,0
3870,11,66,0,0,0,0,0,0,0,0,0
3871,12,86,0,0,0,0,0,0,0,1,0
3872,17,98,0,0,0,0,0,1,0,0,0
3873,17,94,0,0,0,0,0,1,0,0,0
3874,10,60,0,0,0,0,0,0,0,0,0
3875,5,32,0,0,0,0,0,0,1,0,0
3876,12,87,0,0,0,0,0,0,0,0,2
3877,19,119,0,1,0,0,0,3,0,0,0
8479,17,100,1,0,0,0,0,1,0,1,0
8478,10,55,0,0,0,0,0,0,0,1,0
8475,15,89,0,0,0,0,0,1,0,0,0
8474,17,109,1,1,0,0,0,2,0,0,0
8477,15,98,0,0,0,0,0,0,0,1,0
8476,10,57,0,0,0,0,0,1,1,0,0
8471,13,77,0,0,0,0,0,1,0,0,0
8470,13,74,0,0,0,0,0,2,0,1,0
8473,12,69,0,0,0,0,0,0,0,0,0
8472,12,77,0,0,0,0,0,2,1,0,0
7566,15,82,0,0,0,0,0,0,1,1,0
7567,20,115,0,0,0,0,0,1,0,0,0
7564,15,92,1,0,0,0,0,0,0,0,0
7565,13,78,0,0,0,0,0,1,0,0,0
7563,15,90,1,0,0,0,0,1,0,0,0
7560,16,103,1,1,0,0,0,0,0,1,0
7561,5,28,0,0,0,0,0,0,0,0,0
7568,6,38,0,0,0,0,0,2,0,1,0
9657,13,67,0,0,0,0,0,1,0,0,0
4167,13,74,3,0,0,0,0,2,0,0,0
4166,7,42,0,0,0,0,0,1,0,0,0
4165,17,104,0,0,0,0,0,1,0,0,0
4164,16,101,0,0,0,0,0,0,0,1,0
4163,14,84,0,0,0,0,0,1,1,0,0
4162,18,104,2,0,0,0,0,1,3,0,0
4161,10,54,0,0,0,0,0,1,0,0,0
4160,16,91,0,0,0,0,1,0,0,0,0
4169,16,98,1,0,0,0,0,0,0,1,0
4168,14,84,1,0,0,0,0,1,0,0,0
2239,15,94,0,0,0,0,0,0,0,0,0
2238,14,79,0,0,0,0,0,0,0,0,0
2231,9,52,0,0,0,0,0,0,0,0,0
2233,12,65,0,0,0,0,0,1,0,1,0
2232,11,66,0,0,0,0,0,1,0,0,0
2235,12,71,0,0,0,0,1,0,0,0,3
2234,17,95,0,0,0,0,0,0,0,0,0
2236,13,69,0,0,0,0,0,0,0,0,0
5936,14,83,0,0,0,0,0,0,1,1,0
5935,9,55,0,0,0,0,0,0,0,0,0
5934,20,117,0,0,0,0,0,5,1,0,0
5933,7,41,0,0,0,0,0,0,0,1,0
5932,10,57,0,0,0,0,0,0,0,0,0
5931,10,62,0,0,0,0,0,0,0,0,0
5930,8,49,0,0,0,0,0,0,0,0,0
5939,18,104,1,0,0,0,0,2,0,0,0
5938,9,53,0,0,0,0,0,0,0,0,0
4608,14,75,1,0,0,0,0,0,0,0,0
3498,10,50,0,0,0,0,0,0,0,0,0
3499,10,58,0,0,0,0,0,1,0,0,0
3497,12,78,0,0,0,0,0,0,0,0,0
3494,12,70,0,0,0,0,0,0,0,0,0
3495,16,90,0,0,0,0,0,1,1,1,0
3492,16,95,0,0,0,0,0,2,1,0,0
3493,15,84,0,0,0,0,0,1,0,0,0
3490,11,70,3,0,0,0,0,0,0,0,0
3491,13,73,0,0,0,0,0,1,0,1,0
4570,14,77,0,0,0,0,0,0,1,0,0
2094,15,88,3,0,0,0,0,0,0,0,1
2097,12,66,0,0,0,0,0,1,0,0,0
2096,17,109,0,0,0,0,0,1,0,0,0
4574,12,65,0,0,0,0,0,2,2,0,0
4575,15,93,1,1,0,0,0,2,0,0,0
2093,17,96,0,0,0,0,0,1,0,0,0
2092,10,59,0,0,0,0,0,0,0,0,0
4578,13,81,0,0,0,0,0,1,0,0,0
4579,12,70,0,0,0,1,0,2,0,0,0
2189,17,96,2,0,0,0,0,2,0,0,0
4605,7,36,0,0,0,0,0,0,0,0,0
7368,8,47,0,0,0,0,0,0,0,0,0
7369,15,87,0,0,0,0,0,1,1,1,0
3333,7,42,0,0,0,0,0,0,0,0,0
7361,7,45,0,0,0,0,0,3,0,0,0
7362,8,55,1,0,0,0,0,0,0,0,0
7363,12,64,0,0,0,0,0,0,0,0,0
7364,15,81,0,0,0,0,0,1,0,0,0
7366,9,51,0,0,0,0,0,0,0,0,0
7367,17,114,1,0,0,1,0,2,0,0,0
3,15,83,0,0,0,0,0,4,0,0,0
7023,13,71,0,0,0,0,0,0,1,0,0
7022,8,57,0,0,0,0,0,0,0,0,0
7021,15,79,0,0,0,0,0,0,2,0,0
9004,18,104,0,0,0,0,0,2,0,0,0
7027,9,56,0,0,0,0,0,0,0,0,0
7026,18,109,0,0,0,0,0,1,0,0,0
7025,18,111,0,0,0,0,0,2,0,0,0
9000,12,67,0,0,0,0,0,1,0,0,0
7029,14,81,0,0,0,0,0,0,0,0,0
7028,11,68,0,0,0,0,0,0,0,0,0
9009,13,73,0,0,0,0,0,1,1,1,0
9008,9,47,0,0,0,0,0,1,0,0,0
9832,10,56,0,0,0,0,0,1,0,0,0
7596,16,97,0,0,0,0,0,0,0,0,0
9830,18,107,0,0,0,0,0,3,0,0,0
7594,8,51,0,0,0,0,0,0,0,0,0
9836,16,92,0,0,0,0,0,1,1,1,0
9013,13,67,0,0,0,0,0,0,0,0,0
7799,13,71,0,0,0,0,0,1,0,0,0
7791,13,66,0,0,0,0,0,2,0,0,0
7790,11,66,0,0,0,0,0,1,0,0,0
7793,13,75,0,0,0,0,0,0,0,0,0
9835,14,73,1,0,0,0,0,0,1,0,0
7795,10,58,0,0,0,0,0,1,0,0,0
7794,11,68,0,0,0,0,0,1,0,1,0
7797,9,50,0,0,0,0,0,0,0,0,0
7796,10,57,0,0,0,0,0,0,0,0,0
1038,14,86,0,1,0,0,0,1,1,1,0
1039,18,102,0,0,0,0,0,2,0,0,0
1032,14,92,0,0,0,0,0,0,0,0,0
1030,14,80,1,0,0,0,0,0,0,0,0
1031,13,69,0,0,0,0,0,1,0,0,0
1036,10,56,0,0,0,0,0,3,0,0,0
1037,18,113,1,0,0,0,0,3,0,0,0
1034,13,70,0,0,0,0,0,0,0,0,0
1035,9,53,0,0,0,0,0,0,0,0,0
4378,9,57,0,0,0,0,0,1,1,0,0
4379,11,65,0,0,0,0,0,1,0,0,0
4372,12,70,0,0,0,0,0,1,0,0,0
4370,18,102,0,0,0,0,1,1,0,1,0
4371,13,78,0,0,0,0,0,1,0,0,0
4376,8,46,0,0,0,0,0,0,0,0,0
4377,13,71,0,0,0,0,0,1,0,0,0
4374,12,69,0,0,0,0,0,1,1,1,0
4375,9,54,0,0,0,15,0,2,0,0,0
8660,11,68,4,1,0,0,0,0,0,0,0
8661,16,88,0,0,0,0,0,1,0,0,0
8662,17,94,1,0,0,0,0,1,0,0,0
8663,11,64,0,0,0,0,1,0,0,0,0
8664,17,106,4,0,0,0,1,1,0,0,0
8665,24,125,0,0,0,0,0,2,0,0,0
8666,10,58,2,0,0,0,1,0,0,0,0
8667,7,39,0,0,0,0,0,0,0,0,0
8668,17,90,0,1,0,0,0,0,1,1,0
8669,11,68,0,0,0,0,0,2,0,0,0
4080,11,59,2,0,0,0,0,0,0,0,0
4081,9,51,0,0,0,0,0,2,0,0,0
4082,10,51,0,0,0,0,0,1,1,0,0
4083,9,60,0,0,0,0,0,1,0,0,0
4084,16,91,0,0,0,0,0,2,0,0,0
4085,17,95,2,0,0,0,0,4,1,0,0
4086,13,86,0,0,0,0,0,0,0,0,0
4087,14,73,2,0,0,0,0,0,0,0,0
4088,16,87,0,0,0,0,0,1,0,0,0
4089,7,42,0,0,0,0,0,0,0,0,0
1577,10,57,0,0,0,0,0,1,0,0,0
5728,9,51,0,0,0,0,0,1,0,0,0
5729,12,69,0,0,0,0,0,1,0,0,0
5722,17,90,1,0,0,0,0,2,0,0,0
5723,12,74,1,0,0,0,0,0,0,0,0
5720,14,97,1,0,0,0,0,2,0,0,0
5721,13,79,0,0,0,0,0,1,0,0,0
5726,8,43,0,0,0,0,0,1,1,0,0
5727,6,39,0,0,0,0,0,0,0,0,0
5724,13,77,0,1,0,0,0,0,0,0,0
5725,12,73,0,0,0,0,0,0,0,0,0
8086,17,93,0,0,0,0,0,2,0,0,0
8087,14,77,0,0,0,0,0,1,0,0,0
8081,14,79,0,0,0,0,0,0,0,0,0
8082,18,101,1,0,0,0,0,1,1,1,0
8083,9,51,0,0,0,0,0,1,0,0,0
8088,18,114,1,2,0,0,0,2,0,0,0
8089,10,54,0,0,0,0,0,1,0,0,0
3338,13,84,2,0,0,0,0,1,0,0,0
9207,9,51,0,0,0,0,0,2,0,0,0
6648,19,106,0,0,0,0,0,1,1,1,0
6649,14,76,0,0,0,0,0,1,0,0,0
6186,14,82,0,0,0,0,0,1,0,0,0
6644,10,57,0,0,0,0,0,1,0,0,0
6645,12,68,0,0,0,0,0,0,0,1,0
6646,16,101,0,0,0,0,0,1,0,0,0
6647,10,57,0,0,0,0,0,2,0,0,0
6640,10,57,0,0,0,0,0,2,0,0,0
6641,11,76,0,0,0,0,0,0,0,0,0
6642,15,87,0,0,0,0,0,1,0,0,0
6643,10,59,0,0,0,0,0,1,1,0,0
7801,16,93,0,1,0,0,0,1,1,1,0
7800,15,87,0,0,0,0,0,3,0,0,0
7803,13,77,0,0,0,0,0,1,0,1,0
7802,8,67,0,0,0,0,0,0,0,0,1
7805,13,86,0,0,0,0,0,1,0,0,0
7804,16,93,1,0,0,0,0,1,0,0,1
7807,10,76,0,0,0,0,0,2,0,0,0
7806,13,75,0,0,0,0,0,0,0,0,0
7809,16,108,1,1,0,0,0,2,0,0,0
7808,13,65,0,0,0,0,0,0,0,0,0
6398,16,88,0,0,0,0,0,1,1,1,0
6399,15,84,0,0,0,0,0,1,1,1,0
6392,11,59,0,0,0,0,0,0,0,0,0
6393,18,102,0,0,0,0,0,1,0,0,0
6390,15,83,0,0,0,0,0,0,0,1,0
6391,19,114,1,0,1,0,0,1,0,0,0
6396,7,47,0,0,0,0,0,0,0,0,0
6397,13,75,0,0,0,0,0,1,0,0,0
6394,13,70,0,0,0,0,0,0,0,0,0
2396,15,84,0,0,0,0,0,1,0,0,0
2397,17,98,0,0,0,0,0,1,0,0,0
2394,16,84,0,0,0,0,0,1,0,0,0
2395,13,79,0,0,0,0,0,0,0,0,0
2392,11,59,0,0,0,0,0,2,0,0,0
2393,14,85,0,0,0,0,0,2,0,0,0
2391,18,93,4,0,0,0,0,2,0,0,0
2398,14,85,0,0,0,0,0,1,0,0,0
2399,11,68,0,0,0,0,0,0,0,0,0
1858,20,113,20,4,0,0,0,3,0,0,0
1859,5,25,0,0,0,0,0,0,0,0,0
5693,11,67,0,0,0,0,0,1,0,0,0
1850,17,78,0,0,0,0,0,0,0,0,0
1851,15,102,2,0,0,0,0,1,0,0,0
1852,8,43,0,0,0,0,0,0,0,0,0
1853,19,116,0,0,0,0,0,5,2,0,0
1854,13,80,2,0,0,0,0,0,0,0,0
1855,12,85,0,0,0,0,0,1,0,0,2
1856,18,112,3,2,0,0,1,2,0,0,0
1857,12,63,0,0,0,0,0,0,0,0,0
2172,15,83,0,0,0,0,0,1,0,0,0
2173,9,52,0,0,0,0,0,0,0,0,0
2170,9,48,0,0,0,0,0,1,0,0,0
2171,12,76,0,0,0,0,0,0,0,0,0
2176,14,81,0,0,0,0,0,1,0,0,0
2177,12,78,3,1,0,0,0,0,0,0,1
2174,16,88,0,0,0,0,0,1,0,0,0
2175,13,76,0,0,0,0,0,1,0,0,0
4967,12,86,0,0,0,0,0,0,0,0,2
4966,11,69,0,0,0,0,0,0,0,0,0
2178,19,114,1,1,0,0,0,3,0,0,0
2179,9,46,0,0,0,0,0,0,0,0,0
4963,7,45,0,0,0,0,0,1,0,0,0
4962,13,98,2,0,0,0,0,1,0,0,1
4961,18,103,1,0,0,0,0,0,0,1,0
5697,11,60,0,0,0,0,0,0,0,0,0
1421,17,114,0,1,0,0,1,2,0,0,1
3847,4,23,0,0,0,0,0,0,0,0,0
1420,10,62,0,0,0,0,0,1,0,0,0
3846,8,55,0,0,0,0,0,0,0,0,0
1975,11,64,0,0,0,0,0,0,0,0,0
1933,18,98,1,0,0,0,1,0,0,0,0
1932,18,105,1,0,0,0,0,1,0,0,0
1931,19,107,0,0,0,0,0,1,0,0,0
3262,14,85,1,0,0,0,0,0,0,0,0
1937,8,47,0,0,0,0,0,0,0,0,0
3264,11,55,0,0,0,0,0,0,0,0,0
1935,19,117,1,0,0,0,0,2,0,0,0
3266,9,58,0,0,0,0,0,0,0,0,0
5124,17,97,0,0,0,0,0,1,0,0,0
3268,10,73,1,0,0,0,0,1,0,0,0
1939,14,86,0,0,0,0,0,0,0,0,0
5127,14,82,0,0,0,0,0,3,0,0,0
5121,14,82,0,0,0,0,0,0,1,0,0
5122,17,94,0,0,0,0,0,1,0,0,0
1424,19,106,0,0,0,0,0,2,0,0,0
9191,13,74,0,0,0,0,0,1,0,0,0
1427,14,101,1,0,0,0,0,0,0,0,0
7237,10,62,0,0,0,0,0,0,0,0,0
5435,20,108,0,0,0,0,0,1,0,0,0
9193,11,57,0,0,0,0,0,0,0,1,0
3364,15,81,0,0,0,0,0,1,0,0,0
9192,18,115,2,1,0,0,0,3,0,0,0
3365,13,82,1,0,0,0,0,1,0,0,0
9195,19,105,1,0,0,0,0,1,1,0,0
5438,12,72,0,0,0,0,0,0,0,0,0
7233,17,102,0,0,0,0,0,1,0,0,0
3367,14,73,0,0,0,0,0,0,0,0,0
7230,12,66,0,0,0,0,0,1,0,0,0
9196,11,70,0,0,0,0,0,0,0,0,0
9886,13,74,0,0,0,0,0,2,0,0,0
6886,17,86,0,0,0,0,0,1,0,0,0
6887,13,77,20,0,0,0,0,0,0,0,0
6884,14,89,0,0,0,0,0,1,0,0,0
6885,15,85,0,0,0,0,0,1,0,0,0
6882,22,123,0,0,0,0,0,1,0,0,0
6883,9,52,0,0,0,0,0,1,0,0,0
6880,12,67,0,0,0,0,0,0,0,0,0
6881,11,54,0,0,0,0,0,0,0,0,0
6888,16,94,0,0,0,0,0,1,0,0,0
6889,14,83,0,0,0,0,0,1,0,1,0
995,12,66,0,0,0,0,0,1,1,0,0
605,12,68,0,0,0,0,0,1,0,0,0
604,13,74,0,0,0,0,0,0,0,0,0
607,10,59,3,0,0,0,0,0,0,0,0
606,18,100,0,0,0,0,0,3,0,0,0
1209,8,45,0,0,0,0,0,0,0,0,0
1208,14,73,0,0,0,0,0,1,0,0,0
603,11,55,0,0,0,0,0,1,0,0,0
602,16,87,0,0,0,0,1,1,0,0,0
1205,18,98,1,0,0,0,0,0,1,0,0
1204,17,93,0,0,0,0,0,1,0,0,0
1207,11,61,0,0,0,0,0,0,0,0,0
1206,17,98,1,0,0,0,0,0,2,0,0
609,10,49,0,0,0,0,0,1,0,0,0
608,20,111,0,0,0,0,0,1,0,0,0
1203,11,70,0,0,0,0,0,0,1,1,0
1202,14,77,0,0,0,0,0,0,0,0,0
1358,8,47,0,0,0,0,0,1,0,0,0
8279,16,87,0,0,0,0,0,1,0,1,0
8277,14,81,1,0,0,0,0,1,0,1,0
8276,15,88,0,0,0,0,0,0,0,0,0
8275,10,59,0,0,0,0,0,0,0,0,0
8274,13,68,0,0,0,0,1,0,0,0,0
8273,15,78,0,0,0,0,0,1,0,0,0
8272,15,83,0,0,0,0,0,1,0,0,0
8271,12,69,0,0,0,0,0,0,0,0,0
468,11,63,0,0,0,0,0,0,0,0,0
997,12,71,0,0,0,0,0,1,0,0,0
1353,14,87,0,0,0,0,0,1,0,0,0
464,11,72,0,0,0,0,0,1,0,0,0
467,13,83,0,0,0,0,0,1,0,0,0
1357,15,80,0,0,0,0,0,1,0,0,0
460,19,110,0,0,0,0,0,2,0,0,0
8419,9,53,0,0,0,0,0,1,0,0,0
8418,14,92,1,1,0,0,0,0,0,0,2
463,8,47,0,0,0,0,0,0,0,0,0
8413,11,62,0,0,0,0,0,2,0,1,0
8412,9,52,0,0,0,0,0,1,0,0,0
8411,11,59,0,0,0,0,0,0,0,0,0
462,13,69,0,0,0,0,0,1,0,0,0
8417,15,90,0,0,0,0,0,2,0,0,0
8416,16,83,0,0,0,0,0,1,0,0,0
8415,17,92,0,0,0,0,0,2,0,0,0
8414,16,97,0,0,0,0,0,1,0,0,0
7588,9,52,0,0,0,0,0,1,0,0,0
7589,18,98,0,0,0,0,0,1,0,0,0
9809,16,83,0,0,0,0,0,0,0,0,0
5554,20,97,0,0,0,0,0,2,0,0,0
7584,10,52,0,0,0,0,0,0,0,0,0
9806,13,84,0,0,0,0,0,5,1,0,0
9805,16,102,0,0,0,0,0,0,0,0,0
9804,11,64,0,0,0,0,1,0,0,0,0
7580,11,66,1,0,0,0,0,0,0,0,0
7581,17,95,0,0,0,0,0,1,0,0,0
7582,17,91,0,0,0,0,0,1,0,0,0
7583,7,47,0,0,0,0,0,1,0,0,0
6951,13,70,0,0,0,0,0,2,0,0,0
6952,5,28,0,0,0,0,0,1,0,0,0
6481,13,71,0,0,0,0,0,2,0,0,0
4149,12,69,0,0,0,0,0,1,0,1,0
4148,13,75,0,0,0,0,0,0,0,0,0
4145,22,126,0,0,0,0,0,2,0,0,0
4147,13,68,0,0,0,0,0,1,0,0,0
4146,16,92,0,0,0,0,0,0,1,0,0
4141,15,91,0,0,0,0,0,1,0,0,0
4140,14,75,0,0,0,0,0,1,0,1,0
4143,7,47,0,0,0,0,0,0,0,0,0
6487,13,66,0,0,0,0,0,1,0,0,0
3856,7,57,0,1,0,0,0,0,0,0,1
3857,14,84,0,0,0,0,0,1,0,1,0
3854,4,33,0,2,0,0,0,0,0,0,0
3855,13,84,1,0,0,0,0,1,0,0,0
3852,15,79,0,0,0,0,0,0,0,0,0
3853,17,94,0,0,0,0,0,1,0,0,0
3850,16,98,1,0,0,0,0,1,0,0,1
3851,5,32,0,0,0,0,0,0,0,0,0
992,19,108,1,0,0,0,0,1,0,0,0
6957,17,99,2,0,0,0,0,1,0,0,0
3858,9,48,0,0,0,0,0,0,0,0,0
3859,12,63,0,0,0,0,0,1,0,0,0
5919,23,132,0,0,0,0,0,1,0,0,0
5918,16,97,0,0,0,0,0,0,0,0,0
5914,6,36,0,0,0,0,0,1,0,0,0
5917,16,92,1,0,0,0,0,1,0,0,0
5911,9,50,0,0,0,0,0,0,0,0,0
5910,17,96,0,0,0,0,0,0,0,0,0
5913,6,30,0,0,0,0,0,0,0,0,0
5912,16,93,0,0,0,0,0,1,0,1,0
4558,14,86,0,0,0,0,0,1,0,0,0
4559,10,61,0,0,0,0,0,1,0,0,0
4556,10,60,0,0,0,0,0,3,0,0,0
4557,9,55,0,0,0,0,0,1,0,0,0
4554,17,94,1,0,0,0,0,0,0,0,0
4552,12,64,1,0,0,0,0,1,0,0,0
4553,13,78,0,0,0,0,0,1,0,0,0
4550,6,33,0,0,0,0,0,0,0,0,0
4551,13,81,0,1,0,0,0,0,0,1,0
8582,15,80,0,0,0,0,0,1,0,0,0
6077,11,63,0,0,0,0,1,1,0,0,0
6076,9,56,0,0,0,0,0,0,0,0,0
6075,10,59,0,0,0,0,0,1,0,0,0
6074,7,54,0,0,0,0,0,2,0,0,0
6073,15,83,0,0,0,0,0,1,1,0,0
6072,8,46,0,0,0,0,0,0,0,0,0
6071,15,86,0,0,0,0,0,0,2,1,0
6070,9,50,0,0,0,0,0,0,0,0,0
6079,8,46,0,0,0,0,0,1,0,0,0
6078,11,65,0,0,0,0,0,2,0,0,0
2617,11,63,0,0,0,0,0,1,1,0,0
2615,16,92,0,0,0,0,0,1,0,0,0
2614,16,93,0,0,0,0,0,2,1,0,0
2612,14,88,0,0,0,0,0,0,0,0,0
2611,14,80,0,0,0,0,0,1,0,0,0
2610,13,75,0,0,0,0,0,3,0,0,0
2619,16,88,4,0,0,0,0,2,0,0,0
2618,18,102,1,0,0,0,0,1,0,0,0
7346,14,81,0,0,0,0,0,1,0,0,0
7347,7,70,6,0,0,0,1,0,0,0,0
7344,18,97,0,0,0,0,0,1,0,0,0
7345,8,52,0,0,0,0,0,3,0,0,0
7342,11,69,0,0,0,0,0,0,0,1,0
7340,14,75,0,0,0,0,0,0,0,0,0
7341,14,83,1,0,0,0,0,0,0,0,0
7348,17,101,1,1,0,0,0,1,0,0,0
7349,15,92,1,0,0,0,0,0,0,1,0
1971,17,95,0,0,0,0,0,1,0,0,0
1187,14,80,0,0,0,0,0,1,0,0,0
7009,10,56,0,0,0,0,0,0,0,0,0
7008,11,65,0,0,0,0,0,2,0,0,0
9029,14,75,0,0,0,0,0,0,1,0,0
9025,13,85,0,0,0,0,0,1,0,0,0
9024,11,59,0,0,0,0,0,1,0,0,0
9027,16,90,0,0,0,0,0,1,0,0,0
7002,12,69,0,0,0,0,0,1,1,1,0
9021,12,77,0,0,0,0,0,2,1,0,0
9020,15,105,0,0,0,3,0,2,1,1,0
7007,14,84,0,0,0,0,0,1,1,0,0
7006,22,131,0,0,0,0,2,0,0,0,0
5427,17,122,4,2,0,0,0,4,0,0,0
740,13,79,0,0,0,0,0,3,1,0,0
741,13,73,0,0,0,0,0,0,0,0,0
742,18,102,1,0,0,0,0,1,0,0,0
743,19,111,1,1,0,0,0,2,0,0,0
744,12,68,0,0,0,0,0,2,0,0,0
745,17,95,0,0,0,0,0,1,0,0,0
746,15,91,0,0,0,0,0,2,0,0,0
747,16,87,0,0,0,0,0,1,0,0,0
748,21,112,0,0,0,0,0,0,0,1,0
1185,10,58,0,0,0,0,0,0,0,0,0
2949,16,92,1,0,0,0,0,1,0,0,0
2947,16,105,0,0,0,0,0,0,0,0,0
2946,14,85,0,0,0,0,0,1,0,0,0
2945,12,71,0,0,0,0,0,2,0,0,0
2944,13,137,0,0,0,0,0,1,1,0,0
2943,13,79,0,0,0,0,0,1,0,0,0
2942,11,62,0,0,0,0,0,1,1,0,0
2941,13,75,0,0,0,0,0,1,0,0,0
2940,12,70,0,0,0,0,0,0,0,0,0
5357,17,97,0,0,0,0,0,1,1,0,0
1051,19,110,1,0,0,0,0,1,1,0,0
5355,9,62,1,0,0,0,1,0,0,0,0
5354,12,68,0,0,0,0,0,1,0,1,0
1054,9,55,0,0,0,0,0,2,7,0,0
1055,6,37,0,0,0,0,0,1,0,0,0
1056,8,47,0,0,0,0,0,1,1,0,0
1057,15,87,0,0,0,0,0,0,0,0,0
1059,4,50,0,0,0,0,0,0,0,4,0
9387,6,37,0,0,0,0,0,0,0,0,0
5359,20,124,1,0,0,0,0,0,0,0,5
5358,13,68,0,0,0,0,0,0,0,0,0
4310,16,89,0,0,0,0,0,2,0,0,0
4311,8,44,0,0,0,0,0,0,0,0,0
4312,18,104,0,0,0,0,0,1,0,0,0
4313,9,61,0,0,0,0,1,1,0,0,0
4314,12,72,0,0,0,0,0,0,1,0,0
4315,9,53,0,0,0,0,0,0,0,0,0
4316,12,70,0,0,0,0,0,1,0,0,0
4317,15,91,0,0,0,0,0,0,0,0,0
4318,5,37,1,0,0,0,0,0,0,0,0
4319,17,101,0,0,0,0,1,1,0,0,0
5423,15,90,0,0,0,0,0,1,0,0,0
3119,11,62,0,0,0,0,0,0,0,0,0
3118,13,83,0,0,0,0,0,0,0,0,0
3117,12,66,0,0,0,0,0,0,0,1,0
3116,16,88,0,0,0,0,0,2,0,0,0
3115,14,82,0,0,0,0,0,0,0,0,0
3114,19,109,0,0,0,0,0,1,0,0,0
3113,7,38,0,0,0,0,0,0,1,0,0
3112,10,61,0,0,0,0,0,2,2,1,0
3111,7,37,0,0,0,0,0,0,0,0,0
3110,11,70,0,0,0,0,0,0,0,0,0
8648,11,67,0,0,0,0,0,1,0,0,0
8649,13,80,0,0,0,0,0,1,2,0,0
8646,9,50,0,0,0,0,0,0,0,0,0
8647,18,101,1,0,0,0,0,2,0,0,0
8644,14,81,0,0,0,0,0,2,1,0,0
8645,11,65,0,0,0,0,0,0,1,0,0
8642,12,71,0,0,0,0,0,1,0,0,0
8643,11,58,1,0,0,0,0,0,0,0,0
8640,13,79,2,0,0,0,0,0,0,0,0
8641,15,83,0,0,0,0,0,0,0,0,0
5740,12,73,0,0,0,0,0,1,0,0,0
5741,3,19,0,0,0,0,0,0,0,0,0
5742,12,67,0,0,0,0,0,0,0,1,0
5743,18,102,2,0,0,0,0,1,0,0,0
5744,18,105,2,0,0,0,0,3,0,0,0
5745,12,75,0,0,0,0,0,0,0,1,0
5746,16,93,1,0,0,0,0,1,0,0,0
5747,18,111,1,1,0,0,0,2,0,0,0
5748,17,100,2,0,0,0,0,0,1,1,0
5266,15,84,2,0,0,0,0,2,0,0,0
1702,12,72,0,0,0,0,0,0,0,0,0
1703,15,83,0,0,0,0,0,1,0,0,0
1705,13,77,0,0,0,0,0,0,0,0,0
1706,8,44,0,0,0,0,0,1,0,0,0
5260,15,88,0,0,0,0,0,1,0,1,0
5794,11,69,1,0,0,0,0,0,0,0,0
2137,17,91,0,0,0,0,0,1,0,0,0
6668,14,90,1,0,0,0,0,0,0,0,1
6669,13,76,0,0,0,0,0,1,0,0,0
6662,16,86,0,0,0,0,0,1,0,0,0
6663,18,114,2,1,0,0,0,2,0,0,0
6660,12,70,0,0,0,0,0,1,0,0,0
6661,9,59,0,0,0,0,0,1,0,0,0
6666,11,62,0,1,0,0,0,0,0,0,0
6667,19,117,0,0,0,0,0,3,0,0,0
6664,13,79,1,0,0,0,0,0,0,0,0
6665,11,67,0,0,0,0,0,1,0,0,0
7,11,64,0,0,0,0,0,1,0,0,0
2134,8,47,0,0,0,0,0,1,0,0,0
2378,11,58,0,0,0,0,0,1,0,0,0
2379,17,112,1,1,0,0,0,2,0,0,0
2374,9,52,0,0,0,0,0,0,0,0,0
2375,13,73,0,0,0,0,0,1,0,0,0
2376,10,59,0,0,0,0,0,1,0,0,0
2132,5,32,0,0,0,0,0,0,0,0,0
2370,11,64,0,0,0,0,0,2,0,0,0
2371,15,86,0,0,0,1,0,3,1,0,0
2372,14,81,0,0,0,0,0,1,0,0,0
1876,13,83,0,0,0,0,0,1,0,1,1
1877,15,97,0,0,0,0,0,0,0,0,1
1874,13,87,1,0,0,0,0,0,0,0,1
1875,9,51,0,0,0,0,0,0,0,0,0
1872,11,61,0,0,0,0,0,2,0,0,0
1873,17,97,0,0,0,0,0,1,0,0,0
1870,17,95,0,0,0,0,0,1,0,0,0
1871,14,80,0,0,0,0,0,1,0,0,0
1878,9,54,2,0,0,0,0,0,0,0,0
1879,7,43,0,0,0,0,0,2,0,0,0
4945,14,88,1,0,0,0,0,0,0,0,0
4944,14,87,0,0,0,0,0,1,0,0,0
4947,12,66,1,0,0,0,0,0,1,0,0
4946,10,60,0,0,0,0,0,3,0,0,0
4941,10,66,1,0,0,0,0,0,0,0,0
4940,13,73,0,0,0,0,0,0,0,1,0
4943,18,112,2,0,0,0,0,3,0,0,0
4949,17,96,0,0,0,0,0,1,0,0,0
4948,16,89,0,0,0,0,0,1,0,0,0
2118,8,53,0,0,0,0,0,1,0,0,0
2119,11,66,0,0,0,0,0,1,0,0,0
2110,13,80,0,0,0,0,0,0,0,0,0
2111,8,42,0,0,0,0,0,0,0,0,0
2112,16,93,0,0,0,0,1,3,0,0,0
2113,16,91,0,0,0,0,0,1,0,0,0
2114,12,69,0,0,0,0,0,4,0,0,0
2115,7,55,1,0,0,0,0,0,0,0,0
2116,13,76,0,0,0,0,0,1,0,0,0
2117,15,88,0,0,0,0,0,1,0,0,0
1919,6,38,1,0,0,0,0,0,0,0,0
1918,12,78,0,0,0,0,0,1,0,0,0
5108,14,99,0,1,0,0,0,1,0,0,0
5109,13,69,0,0,0,0,0,1,0,0,0
